Date,MonthNo,MonthName,Month,Quarter,Year,Running Year,Running Months,Rolling Period,Rolling Period Sort,MonthIndex
12-28-2008 12:00:00 AM,12,Dec,Dec-08,Q4,2008,7,,,,120
12-29-2008 12:00:00 AM,12,Dec,Dec-08,Q4,2008,7,,,,120
12-30-2008 12:00:00 AM,12,Dec,Dec-08,Q4,2008,7,,,,120
12-31-2008 12:00:00 AM,12,Dec,Dec-08,Q4,2008,7,,,,120
01-01-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-02-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-03-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-04-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-05-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-06-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-07-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-08-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-09-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-10-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-11-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
01-12-2009 00:00,1,Jan,Jan-09,Q1,2009,6,,,,121
1-13-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-14-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-15-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-16-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-17-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-18-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-19-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-20-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-21-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-22-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-23-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-24-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-25-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-26-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-27-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-28-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-29-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-30-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
1-31-2009 12:00:00 AM,1,Jan,Jan-09,Q1,2009,6,,,,121
02-01-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-02-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-03-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-04-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-05-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-06-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-07-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-08-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-09-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-10-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-11-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
02-12-2009 00:00,2,Feb,Feb-09,Q1,2009,6,,,,122
2-13-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-14-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-15-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-16-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-17-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-18-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-19-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-20-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-21-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-22-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-23-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-24-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-25-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-26-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-27-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
2-28-2009 12:00:00 AM,2,Feb,Feb-09,Q1,2009,6,,,,122
03-01-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-02-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-03-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-04-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-05-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-06-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-07-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-08-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-09-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-10-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-11-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
03-12-2009 00:00,3,Mar,Mar-09,Q1,2009,6,,,,123
3-13-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-14-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-15-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-16-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-17-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-18-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-19-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-20-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-21-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-22-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-23-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-24-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-25-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-26-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-27-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-28-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-29-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-30-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
3-31-2009 12:00:00 AM,3,Mar,Mar-09,Q1,2009,6,,,,123
04-01-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-02-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-03-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-04-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-05-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-06-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-07-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-08-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-09-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-10-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-11-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
04-12-2009 00:00,4,Apr,Apr-09,Q2,2009,6,,,,124
4-13-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-14-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-15-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-16-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-17-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-18-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-19-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-20-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-21-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-22-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-23-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-24-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-25-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-26-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-27-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-28-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-29-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
4-30-2009 12:00:00 AM,4,Apr,Apr-09,Q2,2009,6,,,,124
05-01-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-02-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-03-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-04-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-05-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-06-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-07-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-08-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-09-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-10-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-11-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
05-12-2009 00:00,5,May,May-09,Q2,2009,6,,,,125
5-13-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-14-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-15-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-16-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-17-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-18-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-19-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-20-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-21-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-22-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-23-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-24-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-25-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-26-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-27-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-28-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-29-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-30-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
5-31-2009 12:00:00 AM,5,May,May-09,Q2,2009,6,,,,125
06-01-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-02-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-03-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-04-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-05-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-06-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-07-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-08-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-09-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-10-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-11-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
06-12-2009 00:00,6,Jun,Jun-09,Q2,2009,6,,,,126
6-13-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-14-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-15-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-16-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-17-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-18-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-19-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-20-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-21-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-22-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-23-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-24-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-25-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-26-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-27-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-28-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-29-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
6-30-2009 12:00:00 AM,6,Jun,Jun-09,Q2,2009,6,,,,126
07-01-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-02-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-03-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-04-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-05-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-06-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-07-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-08-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-09-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-10-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-11-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
07-12-2009 00:00,7,Jul,Jul-09,Q3,2009,6,,,,127
7-13-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-14-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-15-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-16-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-17-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-18-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-19-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-20-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-21-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-22-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-23-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-24-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-25-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-26-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-27-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-28-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-29-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-30-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
7-31-2009 12:00:00 AM,7,Jul,Jul-09,Q3,2009,6,,,,127
08-01-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-02-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-03-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-04-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-05-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-06-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-07-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-08-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-09-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-10-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-11-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
08-12-2009 00:00,8,Aug,Aug-09,Q3,2009,6,,,,128
8-13-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-14-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-15-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-16-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-17-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-18-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-19-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-20-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-21-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-22-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-23-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-24-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-25-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-26-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-27-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-28-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-29-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-30-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
8-31-2009 12:00:00 AM,8,Aug,Aug-09,Q3,2009,6,,,,128
09-01-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-02-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-03-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-04-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-05-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-06-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-07-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-08-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-09-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-10-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-11-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
09-12-2009 00:00,9,Sep,Sep-09,Q3,2009,6,,,,129
9-13-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-14-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-15-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-16-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-17-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-18-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-19-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-20-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-21-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-22-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-23-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-24-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-25-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-26-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-27-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-28-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-29-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
9-30-2009 12:00:00 AM,9,Sep,Sep-09,Q3,2009,6,,,,129
10-01-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-02-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-03-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-04-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-05-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-06-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-07-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-08-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-09-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-10-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-11-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-12-2009 00:00,10,Oct,Oct-09,Q4,2009,6,,,,130
10-13-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-14-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-15-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-16-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-17-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-18-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-19-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-20-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-21-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-22-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-23-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-24-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-25-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-26-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-27-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-28-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-29-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-30-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
10-31-2009 12:00:00 AM,10,Oct,Oct-09,Q4,2009,6,,,,130
11-01-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-02-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-03-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-04-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-05-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-06-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-07-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-08-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-09-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-10-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-11-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-12-2009 00:00,11,Nov,Nov-09,Q4,2009,6,,,,131
11-13-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-14-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-15-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-16-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-17-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-18-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-19-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-20-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-21-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-22-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-23-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-24-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-25-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-26-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-27-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-28-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-29-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
11-30-2009 12:00:00 AM,11,Nov,Nov-09,Q4,2009,6,,,,131
12-01-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-02-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-03-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-04-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-05-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-06-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-07-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-08-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-09-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-10-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-11-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-12-2009 00:00,12,Dec,Dec-09,Q4,2009,6,,,,132
12-13-2009 12:00:00 AM,12,Dec,Dec-09,Q4,2009,6,,,,132
12-14-2009 12:00:00 AM,12,Dec,Dec-09,Q4,2009,6,,,,132
